id,query1,query2
4418,感冒头痛全身酸痛眼睛迷糊多喝水有效吗,感冒头痛全身酸痛眼睛迷糊可以用抗生素吗
4419,感冒头痛全身酸痛眼睛迷糊多喝水有效吗,感冒头痛全身酸痛眼睛迷糊多休息会好转吗
4420,感冒头痛全身酸痛眼睛迷糊可以用抗生素吗,感冒头痛全身酸痛眼睛迷糊多休息会好转吗
4421,流鼻涕头疼发热全身出虚汗是什么病？,感冒流鼻涕头疼发热吃什么药
4422,流鼻涕头疼发热全身出虚汗是什么病？,感冒都会出现哪些症状
4423,感冒流鼻涕头疼发热吃什么药,感冒都会出现哪些症状
4424,宝宝老流鼻涕是感冒了吗,宝宝老流鼻涕会不会发烧
4425,宝宝老流鼻涕是感冒了吗,宝宝老流鼻涕可以洗澡吗
4426,宝宝老流鼻涕会不会发烧,宝宝老流鼻涕可以洗澡吗
4427,哺乳期感冒了能随便吃药吗,哺乳期感冒了能喝小柴胡颗粒吗
4428,哺乳期感冒了能随便吃药吗,小孩子感冒了怎么办
4429,哺乳期感冒了能喝小柴胡颗粒吗,小孩子感冒了怎么办
4430,擤鼻涕的时候感觉耳朵堵了怎么办,擤鼻涕的时候感觉耳朵里面嗡嗡响是为啥
4431,擤鼻涕的时候感觉耳朵堵了怎么办,擤鼻涕的时候耳朵为什么会疼
4432,擤鼻涕的时候感觉耳朵里面嗡嗡响是为啥,擤鼻涕的时候耳朵为什么会疼
4433,怀孕期间感冒了需要吃药吗,怀孕期间感冒了喝红糖姜水管用吗
4434,怀孕期间感冒了需要吃药吗,怀孕期间感冒了对宝宝有影响吗
4435,怀孕期间感冒了喝红糖姜水管用吗,怀孕期间感冒了对宝宝有影响吗
4436,之前感冒了几天一直没好什么感冒药见效快,之前感冒了几天一直没好有什么办法提高免疫力吗
4437,之前感冒了几天一直没好什么感冒药见效快,之前感冒了几天一直没好怎么办
4438,之前感冒了几天一直没好有什么办法提高免疫力吗,之前感冒了几天一直没好怎么办
4439,早产儿爱感冒吗？,怎么预防早产儿感冒？
4440,早产儿爱感冒吗？,早产儿感冒了适合用什么药？
4441,怎么预防早产儿感冒？,早产儿感冒了适合用什么药？
4442,感冒了鼻子不通怎么回事？,感冒鼻子不通有什么方法让鼻子最快通气？
4443,感冒了鼻子不通怎么回事？,流鼻涕，鼻子不通，是不是感冒的症状？
4444,感冒鼻子不通有什么方法让鼻子最快通气？,流鼻涕，鼻子不通，是不是感冒的症状？
4445,请问中耳炎能使上呼吸道严重感染吗？,请问中耳炎吃什么药比较好呢？
4446,请问中耳炎能使上呼吸道严重感染吗？,请问中耳炎吃什么药效果最好呢？
4447,请问中耳炎吃什么药比较好呢？,请问中耳炎吃什么药效果最好呢？
4448,孕妇摸猫会不会感染弓形虫？,孕妇抚摸家猫会不会得弓形虫？
4449,孕妇摸猫会不会感染弓形虫？,孕妇吃了猫接触过的大葱会感染弓形虫吗
4450,孕妇抚摸家猫会不会得弓形虫？,孕妇吃了猫接触过的大葱会感染弓形虫吗
4451,阿莫西林胶囊是消炎药吗？,阿莫西林胶囊属于抗生素还是消炎药呢
4452,阿莫西林胶囊是消炎药吗？,阿莫西林胶囊这种药物是属于消炎药的一种么
4453,阿莫西林胶囊属于抗生素还是消炎药呢,阿莫西林胶囊这种药物是属于消炎药的一种么
4454,阿莫西林胶囊吃了7粒后果严重吗,阿莫西林胶囊吃了7粒会不会拉肚子啊
4455,阿莫西林胶囊吃了7粒后果严重吗,阿莫西林胶囊吃了7粒会让人产生不适反应吗？
4456,阿莫西林胶囊吃了7粒会不会拉肚子啊,阿莫西林胶囊吃了7粒会让人产生不适反应吗？
4457,经常打喷嚏流鼻涕是感冒吗,打喷嚏流鼻涕是什么感冒
4458,阿莫西林胶囊怎么用？,阿莫西林胶囊的功效是什么？
4459,阿莫西林胶囊怎么用？,阿莫西林胶囊的成分是什么？
4460,阿莫西林胶囊的功效是什么？,阿莫西林胶囊的成分是什么？
4461,上呼吸道感染，发烧38.3时可以哺乳吗,上呼吸道感染引起的发烧，一直38度退不下来
4462,上呼吸道感染，发烧38.3时可以哺乳吗,上呼吸道感染发烧38度会有什么症状
4463,上呼吸道感染引起的发烧，一直38度退不下来,上呼吸道感染发烧38度会有什么症状
4464,上呼吸道感染半个月了，白天咳嗽的厉还,"上呼吸道感染,咳嗽时好时坏!"
4465,上呼吸道感染半个月了，白天咳嗽的厉还,上呼吸道感染:咳嗽一直没停过
4466,"上呼吸道感染,咳嗽时好时坏!",上呼吸道感染:咳嗽一直没停过
4467,新生儿上呼吸道感染，会引发唇色发黑么？,婴儿上呼吸道感染，会有什么症状呢
4468,新生儿上呼吸道感染，会引发唇色发黑么？,婴儿上呼吸道感染，要用什么药物治疗呢
4469,婴儿上呼吸道感染，会有什么症状呢,婴儿上呼吸道感染，要用什么药物治疗呢
4470,婴儿上呼吸道感染，会有什么症状呢,上呼吸道感染的症状是什么
4471,婴儿上呼吸道感染，要用什么药物治疗呢,上呼吸道感染的症状是什么
4472,婴儿上呼吸道感染，要用什么药物治疗呢,上呼吸道感染和下呼吸道感染有什么区别
4473,上呼吸道感染的症状是什么,上呼吸道感染和下呼吸道感染有什么区别
4474,上呼吸道感染的症状是什么,上呼吸道感染会引起胸闷气短吗
4475,上呼吸道感染和下呼吸道感染有什么区别,上呼吸道感染会引起胸闷气短吗
4476,上呼吸道感染和下呼吸道感染有什么区别,婴幼儿上呼吸道感染能吃油腻的食物吗
4477,上呼吸道感染会引起胸闷气短吗,婴幼儿上呼吸道感染能吃油腻的食物吗
4478,上呼吸道感染会引起胸闷气短吗,婴幼儿上呼吸道感染补充维生素可以改善吗
4479,婴幼儿上呼吸道感染能吃油腻的食物吗,婴幼儿上呼吸道感染补充维生素可以改善吗
4480,婴幼儿上呼吸道感染能吃油腻的食物吗,两个月的婴儿上呼吸道感染可以吃药吗
4481,婴幼儿上呼吸道感染补充维生素可以改善吗,两个月的婴儿上呼吸道感染可以吃药吗
4482,31周孕妇上呼吸道感染怎么办？,30周孕妇上呼吸道感染严重吗？
4483,31周孕妇上呼吸道感染怎么办？,30周孕妇上呼吸道感染要住院吗？
4484,30周孕妇上呼吸道感染严重吗？,30周孕妇上呼吸道感染要住院吗？
4485,百利阿莫西林胶囊的用法用量？,百利阿莫西林胶囊效果怎么样？
4486,百利阿莫西林胶囊的用法用量？,百利阿莫西林胶囊能用于哪些症状
4487,百利阿莫西林胶囊效果怎么样？,百利阿莫西林胶囊能用于哪些症状
4488,阿莫西林胶囊吃了20粒后果严重吗？,阿莫西林胶囊吃了20粒会不会导致不良反应
4489,阿莫西林胶囊吃了20粒后果严重吗？,阿莫西林胶囊吃了20粒会出人命吗？
4490,阿莫西林胶囊吃了20粒会不会导致不良反应,阿莫西林胶囊吃了20粒会出人命吗？
4491,小儿急性上呼吸道感染的病因,小儿感冒的原因
4492,小儿急性上呼吸道感染的病因,小儿支气管炎的原因有哪些？
4493,小儿感冒的原因,小儿支气管炎的原因有哪些？
4494,小儿感冒的原因,小儿上呼吸道感染吃药没有效果怎么办？
4495,小儿支气管炎的原因有哪些？,小儿上呼吸道感染吃药没有效果怎么办？
4496,小儿支气管炎的原因有哪些？,小儿上呼吸道感染可以用哪些药？
4497,小儿上呼吸道感染吃药没有效果怎么办？,小儿上呼吸道感染可以用哪些药？
4498,小儿上呼吸道感染吃药没有效果怎么办？,小儿上呼吸道感染可以预防吗？
4499,小儿上呼吸道感染可以用哪些药？,小儿上呼吸道感染可以预防吗？
4500,急性咽喉炎上呼吸道感染要怎么治疗,急性咽喉炎上呼吸道感染严重吗
4501,急性咽喉炎上呼吸道感染要怎么治疗,急性咽喉炎上呼吸道感染有什么症状？
4502,急性咽喉炎上呼吸道感染严重吗,急性咽喉炎上呼吸道感染有什么症状？
4503,头孢克肟可以医治上什么病状？,头孢克肟的用法用量是什么
4504,头孢克肟可以医治上什么病状？,头孢克肟适用于什么症状
4505,头孢克肟的用法用量是什么,头孢克肟适用于什么症状
4506,反复上呼吸道感染，什么原因导致？,小儿上呼吸道感染是什么原因引起的？
4507,反复上呼吸道感染，什么原因导致？,"上呼吸道感染,引起的发烧,一直不降,什么原因"
4508,小儿上呼吸道感染是什么原因引起的？,"上呼吸道感染,引起的发烧,一直不降,什么原因"
4509,小儿上呼吸道感染是什么原因引起的？,反复上呼吸道感染，什么原因导致
4510,"上呼吸道感染,引起的发烧,一直不降,什么原因",反复上呼吸道感染，什么原因导致
4511,"上呼吸道感染,引起的发烧,一直不降,什么原因",造成妊娠合并急性上呼吸道感染的原因有哪些？
4512,反复上呼吸道感染，什么原因导致,造成妊娠合并急性上呼吸道感染的原因有哪些？
4513,7个月宝宝病毒性感冒引起上呼吸道感染，吃,病毒性感冒引起的发烧怎么办？
4514,7个月宝宝病毒性感冒引起上呼吸道感染，吃,病毒性感冒引起上呼吸道感染咳嗽，吃些什么
4515,病毒性感冒引起的发烧怎么办？,病毒性感冒引起上呼吸道感染咳嗽，吃些什么
4516,阿莫西林胶囊有什么药效,你好请问阿莫西林胶囊是适用于什么症状的可以抗什么菌啊
4517,阿莫西林胶囊有什么药效,阿莫西林胶囊的用法用量？
4518,你好请问阿莫西林胶囊是适用于什么症状的可以抗什么菌啊,阿莫西林胶囊的用法用量？
4519,吃克拉霉素分散片后感觉不舒服是怎么回事？,克拉霉素分散片饭中吃还是饭后吃
4520,吃克拉霉素分散片后感觉不舒服是怎么回事？,克拉霉素分散片吃多了一倍怎么办？
4521,克拉霉素分散片饭中吃还是饭后吃,克拉霉素分散片吃多了一倍怎么办？
4522,大腿内侧筋疼痛是什么原因,大腿内侧筋痛不知道是什么原因？
4523,大腿内侧筋疼痛是什么原因,孩子大腿内侧筋突然疼痛是什么原因
4524,大腿内侧筋痛不知道是什么原因？,孩子大腿内侧筋突然疼痛是什么原因
4525,请问克拉霉素缓释片月经期间吃有什么危害呢？,请问克拉霉素缓释片月经期间可以吃多少的量呢
4526,请问克拉霉素缓释片月经期间吃有什么危害呢？,请问克拉霉素缓释片月经期间可以吃能够有药效吗？
4527,请问克拉霉素缓释片月经期间可以吃多少的量呢,请问克拉霉素缓释片月经期间可以吃能够有药效吗？
4528,什么症状下可以吃阿莫西林胶囊，同时还要注意哪些问题？,吃了阿莫西林双氯林钠胶囊有什么注意的
4529,什么症状下可以吃阿莫西林胶囊，同时还要注意哪些问题？,服用百利(阿莫西林胶囊)要注意什么？
4530,吃了阿莫西林双氯林钠胶囊有什么注意的,服用百利(阿莫西林胶囊)要注意什么？
4531,孕妇DHA什么时候吃有讲究,孕妇怀孕三个月吃阿莫西林会有什么后果？
4532,孕妇DHA什么时候吃有讲究,孕妇怀孕三个月吃阿莫西林会对宝宝有影响吗？
4533,孕妇怀孕三个月吃阿莫西林会有什么后果？,孕妇怀孕三个月吃阿莫西林会对宝宝有影响吗？
4534,19个月宝宝发烧39度怎么办？,13个月宝宝发烧39度怎么办？
4535,19个月宝宝发烧39度怎么办？,5个月宝宝发烧39度怎么办？
4536,13个月宝宝发烧39度怎么办？,5个月宝宝发烧39度怎么办？
4537,经常上呼吸道感染怎么办？,老是上呼吸道感染怎么办？
4538,经常上呼吸道感染怎么办？,孩子老是上呼吸道感染怎么办？
4539,老是上呼吸道感染怎么办？,孩子老是上呼吸道感染怎么办？
4540,鼻炎，上呼吸道感染上呼吸道感染会烧几天,鼻炎？上呼吸道感染？鼻炎如何缓解
4541,鼻炎，上呼吸道感染上呼吸道感染会烧几天,过敏性鼻炎 上呼吸道感染是细菌感染吗？
4542,鼻炎？上呼吸道感染？鼻炎如何缓解,过敏性鼻炎 上呼吸道感染是细菌感染吗？
4543,慢性盆腔炎的临床症状表现有哪些,盆腔炎吃什么能治疗呢？
4544,慢性盆腔炎的临床症状表现有哪些,患上盆腔炎后表现的临床症状是？
4545,盆腔炎吃什么能治疗呢？,患上盆腔炎后表现的临床症状是？
4546,上呼吸道感染 小孩反复发烧到底是什么原因,求解反复上呼吸道感染的原因和痊愈方法
4547,上呼吸道感染 小孩反复发烧到底是什么原因,上呼吸道感染8 个月大小孩反复发烧是什么原因
4548,求解反复上呼吸道感染的原因和痊愈方法,上呼吸道感染8 个月大小孩反复发烧是什么原因
4549,新生儿上呼吸道感染严重吗？？,新生儿上呼吸道感染怎么办
4550,新生儿上呼吸道感染严重吗？？,新生儿上呼吸道感染如何治疗
4551,新生儿上呼吸道感染怎么办,新生儿上呼吸道感染如何治疗
4552,一周岁宝宝上呼吸道感染反复发烧，两天了需要输液治疗吗？,10岁小孩上呼吸道感染反复发烧如何治疗
4553,一周岁宝宝上呼吸道感染反复发烧，两天了需要输液治疗吗？,小孩反复上呼吸道感染，发烧怎么根治？
4554,10岁小孩上呼吸道感染反复发烧如何治疗,小孩反复上呼吸道感染，发烧怎么根治？
4555,产后上呼吸道感染吃什么药不影响奶制,上呼吸道感染吃什么药最好？上呼吸道感染吃什么药最有效
4556,产后上呼吸道感染吃什么药不影响奶制,上呼吸道感染吃什么药最有效
4557,上呼吸道感染吃什么药最好？上呼吸道感染吃什么药最有效,上呼吸道感染吃什么药最有效
4558,七个月宝宝上呼吸道感染吃什么药好？,42天的宝宝上呼吸道感染吃什么药
4559,七个月宝宝上呼吸道感染吃什么药好？,宝宝上呼吸道感染吃什么药快
4560,42天的宝宝上呼吸道感染吃什么药,宝宝上呼吸道感染吃什么药快
4561,阿莫西林胶囊对治疗伤口有效吗,阿莫西林胶囊的用量是多少呢
4562,阿莫西林胶囊对治疗伤口有效吗,阿莫西林胶囊用于什么症状呢
4563,阿莫西林胶囊的用量是多少呢,阿莫西林胶囊用于什么症状呢
4564,宝宝反复上呼吸道感染怎么办，严不严重啊？,一岁小孩反复呼吸道感染 反复呼吸道感染，免疫力低下
4565,宝宝反复上呼吸道感染怎么办，严不严重啊？,反复呼吸道感染 宝宝免疫低下
4566,一岁小孩反复呼吸道感染 反复呼吸道感染，免疫力低下,反复呼吸道感染 宝宝免疫低下
4567,我想请问下。宝宝上呼吸道感染和下呼吸道感染有什么差别？,"上呼吸道跟下呼吸道感染怎么区别,化验单能否看出来"
4568,我想请问下。宝宝上呼吸道感染和下呼吸道感染有什么差别？,上、下呼吸道感染的区别和具体用药
4569,"上呼吸道跟下呼吸道感染怎么区别,化验单能否看出来",上、下呼吸道感染的区别和具体用药
4570,孕妇上呼吸道感染治疗方法？,急性上呼吸道感染的治疗方法
4571,孕妇上呼吸道感染治疗方法？,咨询上呼吸道感染的症状和治疗方法
4572,急性上呼吸道感染的治疗方法,咨询上呼吸道感染的症状和治疗方法
4573,上呼吸道感染是什么原因造成的，与感冒有什么区别吗？,上呼吸道感染，感冒怎么治疗比较好？
4574,上呼吸道感染是什么原因造成的，与感冒有什么区别吗？,普通感冒与呼吸道感染有区别吗？
4575,上呼吸道感染，感冒怎么治疗比较好？,普通感冒与呼吸道感染有区别吗？
4576,上呼吸道感染低烧反复发作会不会留下后遗症,上呼吸道感染低烧反复发作是什么导致的
4577,上呼吸道感染低烧反复发作会不会留下后遗症,上呼吸道感染低烧反复发作是什么原因
4578,上呼吸道感染低烧反复发作是什么导致的,上呼吸道感染低烧反复发作是什么原因
4579,阿莫西林胶囊主要治疗什么病,阿莫西林胶囊和诺氟沙星胶囊是治疗什么病的
4580,阿莫西林胶囊主要治疗什么病,阿莫西林胶囊是主治那些病症类的用药呢
